coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 02 14:52:01 +0000 2015,5cdh newrigor,,,0,594514687384899586,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Johnson's final project takes the form of a @twinethreads game. @5collDH #5cdh #newrigor,https://twitter.com/jeffreymoro/status/594514687384899586,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:51:49 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,,0,594514637372133376,,,,en,,False,2,594514574247895040,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",https://twitter.com/5collDH/status/594514637372133376,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:51:34 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594514574247895040/photo/1,,1,594514574247895040,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnson: ""To follow the cyborg into the garish and disgusting."" @5collDH #newrigor #5cdh http://t.co/znUgSS54P3",https://twitter.com/jeffreymoro/status/594514574247895040,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:48:47 +0000 2015,5cdh newrigor,,,0,594513871584546817,,,,en,,,1,594513767284768768,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: Johnson: ""Queerness in women [in media] is inextricably tied to madness."" @5collDH #5cdh #newrigor",https://twitter.com/5collDH/status/594513871584546817,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:48:22 +0000 2015,5cdh newrigor,,,1,594513767284768768,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnson: ""Queerness in women [in media] is inextricably tied to madness."" @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594513767284768768,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:48:10 +0000 2015,5cdh newrigor,,,0,594513717351419904,,,,en,,,3,594505078402359296,jeffreymoro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",https://twitter.com/absurdtosublime/status/594513717351419904,Sat Apr 25 13:36:04 +0000 2009,absurdtosublime,False,trainwreck television..the absurdities,780,2342,978,77,"Las Vegas, Nevada",Sharon,absurdtosublime,17781,Pacific Time (US & Canada),http://absurdtosublime.net,False
,Sat May 02 14:48:06 +0000 2015,dh newrigor 5cdh,,,0,594513702335979520,,,,en,,,1,594507351362838530,jeffreymoro,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jeffreymoro: (Smashing the window then becomes a potent metaphor for the work of #dh) @5collDH #newrigor #5cdh,https://twitter.com/5collDH/status/594513702335979520,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:46:38 +0000 2015,newrigor 5cdh,,,0,594513330418626560,,,,en,,,2,594511321699328000,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",https://twitter.com/amplify285/status/594513330418626560,Sat Dec 28 16:59:05 +0000 2013,amplify285,False,"author. amplifier. professor @ Amherst C. + director & cultivator of media, digital, & tech ecologies @5collDH #DigitalHumanities #5cDH",2333,577,516,23,"Amherst, MA",Marisa Parham,amplify285,1679,,http://mp285.com,False
,Sat May 02 14:46:10 +0000 2015,5cdh newrigor,,,0,594513214341312513,,,,en,,,3,594505078402359296,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",https://twitter.com/amplify285/status/594513214341312513,Sat Dec 28 16:59:05 +0000 2013,amplify285,False,"author. amplifier. professor @ Amherst C. + director & cultivator of media, digital, & tech ecologies @5collDH #DigitalHumanities #5cDH",2333,577,516,23,"Amherst, MA",Marisa Parham,amplify285,1679,,http://mp285.com,False
,Sat May 02 14:46:02 +0000 2015,5cdh newrigor,,,0,594513180103180288,,,,en,,,2,594513054483795969,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,https://twitter.com/5collDH/status/594513180103180288,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:45:40 +0000 2015,5cdh newrigor,,,0,594513086549204992,,,,en,,,2,594513054483795969,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,https://twitter.com/amplify285/status/594513086549204992,Sat Dec 28 16:59:05 +0000 2013,amplify285,False,"author. amplifier. professor @ Amherst C. + director & cultivator of media, digital, & tech ecologies @5collDH #DigitalHumanities #5cDH",2333,577,516,23,"Amherst, MA",Marisa Parham,amplify285,1679,,http://mp285.com,False
,Sat May 02 14:45:32 +0000 2015,5cdh newrigor,,,0,594513054483795969,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Johnson: How will Twitter or Tumblr exist in a queer future? @5collDH #5cdh #newrigor,https://twitter.com/jeffreymoro/status/594513054483795969,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:45:20 +0000 2015,5cdh newrigor,,,0,594513005292957696,,,,en,,,1,594512749520134144,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Johnson's project: to write the ""haunted historiography"" of queer media experiences. #5cdh #newrigor @5collDH",https://twitter.com/5collDH/status/594513005292957696,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:44:44 +0000 2015,5cdh newrigor,,,0,594512855619248129,,,,en,,,2,594512204579381248,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",https://twitter.com/lizzoaw/status/594512855619248129,Wed Nov 13 21:09:32 +0000 2013,lizzoaw,False,21 yo aspiring experimental feminist film darling mostly freezing in Western Mass,1049,83,255,3,"Northampton, MA",Liz Walber,lizzoaw,957,,,False
,Sat May 02 14:44:19 +0000 2015,5cdh newrigor,,,0,594512749520134144,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnson's project: to write the ""haunted historiography"" of queer media experiences. #5cdh #newrigor @5collDH",https://twitter.com/jeffreymoro/status/594512749520134144,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:43:10 +0000 2015,5cdh newrigor,,,0,594512457856643072,,,,en,,,2,594512204579381248,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",https://twitter.com/5collDH/status/594512457856643072,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:42:09 +0000 2015,5cdh newrigor,,,0,594512204579381248,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnson: ""A Google search for 'lesbian' opens into a near-labyrinth of possibility."" @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594512204579381248,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:41:29 +0000 2015,newrigor 5cdh,,,0,594512036136144898,,,,en,,,1,594511840593469440,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Next up, Cade Johnson from @smithcollege with ""haraway's basement"" on the strange life of queer horror cinema @5collDH #ne…",https://twitter.com/5collDH/status/594512036136144898,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:40:56 +0000 2015,newrigor 5cdh,,,0,594511896134471680,,,,en,,,2,594511321699328000,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",https://twitter.com/5collDH/status/594511896134471680,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:40:42 +0000 2015,newrigor 5cdh,,,1,594511840593469440,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next up, Cade Johnson from @smithcollege with ""haraway's basement"" on the strange life of queer horror cinema @5collDH #newrigor #5cdh",https://twitter.com/jeffreymoro/status/594511840593469440,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:38:39 +0000 2015,newrigor 5cdh,,,0,594511321699328000,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pardo: ""Collaboration is absolutely key."" @5collDH #newrigor #5cdh",https://twitter.com/jeffreymoro/status/594511321699328000,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:38:33 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594510658839937024/video/1,,0,594511298551029760,,,,en,,False,1,594510658839937024,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Pardo's game in practice @5collDH #5cdh #newrigor http://t.co/nCT0onBJ1c,https://twitter.com/5collDH/status/594511298551029760,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:38:12 +0000 2015,5cdh newrigor,,,0,594511211217190912,,,,en,,,1,594510859809984512,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: I love Pardo's project b/c of its elegant blend of scholarship, art, and activism. #5cdh #newrigor @5collDH",https://twitter.com/5collDH/status/594511211217190912,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:36:49 +0000 2015,5cdh newrigor,,,2,594510859809984512,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I love Pardo's project b/c of its elegant blend of scholarship, art, and activism. #5cdh #newrigor @5collDH",https://twitter.com/jeffreymoro/status/594510859809984512,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:36:48 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,,0,594510857758998528,,,,en,,False,3,594509180939194369,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,https://twitter.com/EduObservatory/status/594510857758998528,Sat Dec 21 23:14:42 +0000 2013,EduObservatory,False,"Academic Technology Specialist; Ph.D.,  25 years experience in research, teaching, and using and supporting academic technology in higher education.",0,30,102,1,"Amherst, Massachusetts, USA",Andy Anderson,EduObservatory,246,Eastern Time (US & Canada),https://www.amherst.edu/people/facstaff/aanderson,False
,Sat May 02 14:36:01 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594510658839937024/video/1,,0,594510658839937024,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pardo's game in practice @5collDH #5cdh #newrigor http://t.co/nCT0onBJ1c,https://twitter.com/jeffreymoro/status/594510658839937024,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:34:03 +0000 2015,5cdh newrigor,,,0,594510165170331648,,,,en,,,2,594509976481222657,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: ""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collD…",https://twitter.com/5collDH/status/594510165170331648,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:33:51 +0000 2015,5cdh newrigor,,,0,594510112804499458,,,,en,,,2,594509976481222657,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: ""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collD…",https://twitter.com/sheishistoric/status/594510112804499458,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 14:33:18 +0000 2015,5cdh newrigor,,,1,594509976481222657,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Can a virtual reality game help people unlearn problematic behavior?"" Pardo's project reminds me of @criticalplay @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594509976481222657,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:32:56 +0000 2015,coralieprado 5cdh newrigor,,,0,594509883430539264,,,,en,,,1,594509830078988289,sheishistoric,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @sheishistoric: Interesting breakdown of game developer/player objectives #coralieprado #5cdh #newrigor,https://twitter.com/5collDH/status/594509883430539264,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:32:43 +0000 2015,coralieprado 5cdh newrigor,,,1,594509830078988289,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Interesting breakdown of game developer/player objectives #coralieprado #5cdh #newrigor,https://twitter.com/sheishistoric/status/594509830078988289,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 14:31:47 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,,0,594509596062044160,,,,en,,False,3,594509180939194369,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,https://twitter.com/Yael_Rice/status/594509596062044160,Tue Jun 03 19:15:15 +0000 2014,Yael_Rice,False,Art Historian at Amherst College | manuscripts and portable arts of Mughal India and the larger Persianate sphere |  H-Islamart Editor | views are my own,848,431,486,13,,Yael Rice,Yael_Rice,936,,,False
,Sat May 02 14:31:04 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,,0,594509413567827968,,,,en,,False,3,594509180939194369,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http:/…,https://twitter.com/5collDH/status/594509413567827968,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:30:32 +0000 2015,5cDH NewRigor,,,0,594509281808019457,,,,en,,,2,594507932697526272,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Campbell's work: ""Building an interface that coproduces *with* the images on display."" #5cDH #NewRigor @5collDH",https://twitter.com/5collDH/status/594509281808019457,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:30:11 +0000 2015,NewRigor,http://twitter.com/5collDH/status/594509193891213313/photo/1,,0,594509193891213313,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@AmherstCollege senior Craig Campbell presenting his digital humanities project at the @5collDh #NewRigor symposium http://t.co/QEDDJQoas7,https://twitter.com/5collDH/status/594509193891213313,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:30:08 +0000 2015,newrigor 5cdh,http://twitter.com/jeffreymoro/status/594509180939194369/photo/1,,0,594509180939194369,,,,en,,False,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pardo's project directly in response to recent police and civilian killing of Black lives. @5collDH #newrigor #5cdh http://t.co/uJoQpq1B4i,https://twitter.com/jeffreymoro/status/594509180939194369,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:28:54 +0000 2015,Scalar 5cDH NewRigor,,,0,594508868941697026,,,,en,,,1,594506739107667969,5collDH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @5collDH: Campbell’s  @5colldh project uses #Scalar in its consideration of the movement of body and mind in cyberspace. #5cDH #NewRigor,https://twitter.com/Yael_Rice/status/594508868941697026,Tue Jun 03 19:15:15 +0000 2014,Yael_Rice,False,Art Historian at Amherst College | manuscripts and portable arts of Mughal India and the larger Persianate sphere |  H-Islamart Editor | views are my own,848,431,486,13,,Yael Rice,Yael_Rice,936,,,False
,Sat May 02 14:25:11 +0000 2015,5cDH NewRigor,,,0,594507932697526272,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbell's work: ""Building an interface that coproduces *with* the images on display."" #5cDH #NewRigor @5collDH",https://twitter.com/jeffreymoro/status/594507932697526272,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:22:52 +0000 2015,dh newrigor 5cdh,,,1,594507351362838530,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",(Smashing the window then becomes a potent metaphor for the work of #dh) @5collDH #newrigor #5cdh,https://twitter.com/jeffreymoro/status/594507351362838530,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:22:35 +0000 2015,5cDH NewRigor,,,0,594507280516780032,,,,en,,,1,594507186459561984,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Campbell making a conceptual link between the computer screen and microscope through the idea of a window. #5cDH #NewRigor…,https://twitter.com/5collDH/status/594507280516780032,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:22:13 +0000 2015,5cDH NewRigor,,,0,594507186459561984,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Campbell making a conceptual link between the computer screen and microscope through the idea of a window. #5cDH #NewRigor @5collDH,https://twitter.com/jeffreymoro/status/594507186459561984,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:21:24 +0000 2015,5cdh newrigor,,,0,594506982104641536,,,,en,,,1,594506825724203008,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Campbell ""Cyberspace is a space because we call the Internet a space where things happen."" #5cdh #newrigor @5collDH",https://twitter.com/5collDH/status/594506982104641536,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
